X_AXIS,Y_AXIS,Z_AXIS
-35.2389751135362,-510.0532864141884,-744.9367601750765
-85.4362738765934,-375.926344014813,-872.0292731368942
-36.91422979650352,-440.04204551691276,-945.8921693920466
-4.533766586472565,-457.5527558011859,-914.9863967566392
-25.331757952388198,-268.40256247185556,-896.5436147915472
-113.08773527984843,-161.20479114876238,-915.4478520364117
-155.30148715917625,-119.32910231030172,-1008.0882222858747
-153.95315505104082,-0.13165139311421883,-1021.0332605011441
-138.23289108213993,111.30538720899732,-1016.6890182661732
-133.5001072064222,80.42766207766473,-980.230983954909
-163.83684018899007,76.6211987688057,-903.5675467131495
-242.01664237065665,20.91564562298942,-854.6681438859623
-379.79542046058845,46.992690069922894,-893.4410032162557
-351.39250101300627,108.32229293793247,-983.464725709909
-235.07995263141143,100.7491303237542,-1052.7879077162409
-239.20531152970335,72.37118801121849,-1011.2577064127697
-248.30567334810232,59.35831673796344,-956.3603209267974
-263.43428027010646,67.45345967720067,-943.1393866576908
-226.90578372545764,92.5462287954686,-970.2995140932018
-194.58988226109253,109.24225949263032,-999.5509146629747
-156.25156602737218,96.1993229641984,-1013.5927289008115
-172.0097577949381,88.95916734264407,-977.343988423603
-181.51981616256512,111.45762362248118,-963.9959126601362
-190.16718476863156,121.3054735785378,-953.1948062282862
-166.21858112860227,123.10507361781846,-938.9463373002394
-188.4214631711541,100.48455277527803,-925.8514991466394
-214.7826070456404,130.0908630015596,-934.2197662149756
-223.35643796856718,134.31900724315565,-933.093077517415
-206.10690669458356,143.33485994471897,-952.7033188601737
-202.75719977743637,134.96841216137258,-970.1675590931757
-201.95799447256357,141.08286305492507,-955.2969150511552
-215.54281122445803,123.81771554621552,-931.8392007465559
-214.4360035677145,135.24479629922942,-936.601979870451
-211.54866335369198,142.59886192208052,-962.4120724838851
-193.784345562061,133.42212362704683,-982.6679911251802
-185.00872516691683,107.2496233016484,-962.1860131771296
-182.99634737638607,98.3379522176822,-935.8835149147712
-191.01595788911857,106.75330564497195,-963.2456793812638
-190.02229147803578,160.157177906429,-963.4438221931803
-201.338751040702,238.16250295177778,-933.6368224719945
-181.64238459628663,270.36014656878143,-958.1007259258777
-180.36295929641088,218.12375635182428,-956.2932275815947
-194.00960675281542,187.8155381584577,-951.7030047223515
-208.5722948598251,196.54393724263142,-927.2985776453615
-188.1620915354088,174.07951150087828,-962.7272816490217
-188.38967193671738,147.16078675173327,-974.8450436153969
-189.46787681499973,118.14693619535669,-936.4910096793615
-214.3161998018443,99.84318763741099,-924.7489378741388
-191.2464489732534,146.69329579742757,-939.6119370685193
-169.08827646852515,173.32183580996465,-957.0203599073953
-152.3124668475254,199.15418451692338,-960.449763089205
-150.27402273372493,187.51401993678462,-935.1328692583136
-167.19145367455116,142.8383727855263,-942.2111116643575
-174.5502403414853,216.5952188292377,-913.4954640384988
-153.4013784919759,356.30802058799486,-922.0414761013006
-174.44873948363937,233.12924426552718,-985.7031577600206
-155.35437192900247,45.37484806538625,-989.4723770160718
-136.4866969664567,18.20273487220699,-953.0311451229721
-184.15578897254855,119.70047187183047,-950.4654528245347
-184.6195188202117,121.11501272879327,-974.9589016141481
-123.48548218219429,-37.72651979520811,-987.6406610223607
-157.0129745272312,-137.03857373269219,-962.8422253824499
-192.76951443450133,-140.3393861825209,-975.2726875079946
-240.1263701636248,-47.33524794974495,-963.4325208430477
-255.8420406160084,95.40784468746716,-954.8732703847659
-263.3123665592887,130.4120587420979,-989.9990338593875
-231.38455493756408,82.101955263979,-965.387088760765
-198.58268491139341,27.496751015513066,-983.8116264143988
-187.9879349098119,47.66181376251946,-980.3216286240519
-192.14348851632573,88.54422875357236,-960.1955630019366
-183.11133649424377,111.00489126881183,-974.2016133878441
-179.3570318279615,91.91727930574274,-977.4441362929399
-169.24262871083357,90.98859540633448,-986.5572739882173
-183.78456473336905,106.59974878246202,-975.3419190045549
-185.1427258168285,106.32970914226688,-980.133293626583
-190.92028726057748,89.85243133717647,-948.4165783975353
-173.33368232989403,40.0039079038182,-965.4475739112092
-176.47275152015374,24.844186037959,-986.8397847634159
-163.42936586990567,58.81440041438584,-966.9263243670468
-175.86501404385544,98.40006989172693,-962.0478400702768
-155.4688993930842,86.42397182547771,-968.8457620655616
-146.22538295680766,23.749476478558037,-998.1286937274466
-144.97746824918377,13.140738004265058,-987.0639190374933
-153.01902991777504,36.789675899375126,-954.5054576921639
-142.028073157702,65.13127540422113,-965.698341031117
-164.75353771387157,53.37585765871159,-962.7045233467544
-144.4699547469563,1.8616454004441008,-985.9870316365345
-164.6794283645864,15.97882452660993,-978.3433672130938
-199.12239923678402,62.82073220501105,-964.7243386378588
-202.3323708170292,94.31656342453061,-936.2835352106965
-196.92309822146885,59.483296173165876,-963.5026371929948
