X_AXIS,Y_AXIS,Z_AXIS
818.5642643240024,587.0477120061327,-41.95103078124276
816.9310013176366,588.7596178636812,-37.39060741849093
818.8899946226336,587.9367891922084,-33.037383817940615
819.3598348024041,584.1311957741326,-34.68792515088506
813.966866558987,584.264255856705,-38.88268378746558
812.2114679141396,589.3120044534229,-40.68013619590554
810.1505857526212,590.5048715560714,-38.66340265023909
814.2951902823811,587.742710500408,-43.82046415818521
813.5355211537753,587.0989659743772,-37.436667495228946
812.1380868723894,584.9582640710372,-35.655247902026694
819.8311812188265,587.2064763409874,-48.38472375254628
821.23953098202,588.6305734325377,-43.225522969868614
818.5690134419383,587.4347200725498,-31.6316954625847
810.1030182329011,588.8047523137598,-39.772829714544535
814.1948483248714,585.4044248144172,-39.35432960625999
816.3168821026208,584.6214453012392,-40.702339513252426
820.1156965124835,584.927717281338,-44.15423372918409
816.1414212951408,581.0222532059406,-38.92433860964914
817.7923587214298,581.1006024031074,-36.16113441363215
816.0644692393485,584.3748190684857,-42.628762336403355
817.0424442642671,584.6420656710383,-40.87659490035853
816.6546152011135,586.6864329840029,-40.789965170106356
819.5604249965214,588.7949422527764,-35.75118604347259
818.4139064706254,586.249496328229,-40.19306146635612
811.183142342852,579.2038214087668,-34.72135728742372
815.6041755202737,586.608109598404,-44.13785255307012
816.5720380505311,587.5301516157612,-47.23383642487742
815.8429530874929,588.2151030279808,-38.60655892709752
814.560780196182,587.2750920558688,-36.437640026492694
810.7390229777789,585.8583985632267,-43.21894684358072
816.0589021756945,586.6658591480232,-41.292428653164706
817.4627190496117,588.2515332270998,-42.97213092881179
813.2669133950594,589.0621326089303,-40.71803100074166
812.2608706636652,589.4363642930358,-37.17393316077381
814.6308161282362,590.3928762833434,-36.20718504621399
817.4857931795625,587.6736793484495,-42.14400400411656
814.7484750353152,584.1760238476433,-42.023482463994426
812.2496110027948,584.4360900741082,-36.79457351368781
816.6433828909802,586.1172442498927,-44.88637048938606
812.8799960435684,583.4301181729968,-36.288804344782704
816.8852937198862,587.6752701400935,-41.10793190192064
815.3162424781104,589.2184697514167,-46.96878728208544
812.3787446993365,586.2145084251927,-38.79313620763184
813.3435746363316,587.5626686108563,-40.920428034929365
812.2818030980234,590.4030760716622,-42.02859461261491
817.5388803359324,585.9060020054217,-41.954987028349606
813.1465657603273,585.3669900553668,-41.84558378634886
810.8102023571478,585.7435276914832,-42.26100718485918
812.639859125396,584.598242406239,-38.183302501791275
814.9575164261748,588.0830825604247,-41.10461614210284
813.1099720949926,585.7091182967002,-42.20940580156259
814.8033835731861,589.7432639290213,-39.78285925653789
809.5776168000544,588.5375863534041,-37.04409396523624
815.9558166853421,588.5203608816564,-46.084303512163245
813.5505690088698,584.3675613314703,-40.28055027332361
816.1414567478707,587.2633513134173,-35.02426147413433
812.0316294897924,586.7066567552666,-43.61391643193863
811.1068936763791,588.1137011365284,-38.89397892828921
816.6257185472757,591.9515797180945,-40.5150518939695
815.7125335491279,587.5046000082746,-42.45577451228143
813.4813030201265,583.3820889123986,-37.954840344021086
813.3010737436182,586.833655588108,-43.3656173328961
811.792108596426,590.803260192305,-41.52399644216246
817.3684157055529,586.2833026628905,-39.66482454277572
818.9860164021949,587.318647810742,-39.653682118732775
814.0232959530808,584.8702799874616,-41.111657485782516
810.9151010216034,585.0410663029019,-42.316362240196966
813.7620783047145,587.5559530274264,-40.897486983841134
815.1357486186052,591.7052716518674,-44.460238198878365
809.2976798222271,584.7522888444335,-37.967383594561724
810.8269541188564,584.0395943104656,-35.093999671874926
812.8096922552932,587.1307613057711,-47.3874573698698
812.8621312828427,592.1617418398721,-38.85774126768823
814.7301367687668,587.7734046156176,-40.24343393652463
815.165502345483,588.2520019361295,-37.05713066303791
813.8013467254831,585.9283557988421,-40.473510655417144
814.0629201051195,586.8987693573429,-45.42392575421875
814.9861703229095,583.1962836860994,-43.69202937219472
818.6417847296702,582.3799148857659,-43.004685404733536
823.1338751137075,583.4697239540203,-41.09486883552933
817.0158310861465,585.4785739253646,-39.3403790288134
816.0524775642831,588.7122673433721,-44.22575711535918
812.6455598670263,588.454936255619,-43.30073784407467
817.47641459141,588.9280592789038,-40.487071480100326
813.6498182821585,584.8413427908657,-40.83503849802101
811.0667548815971,582.941697276057,-32.97505925680281
814.4583271763986,579.908336948911,-46.48420739194123
813.7562482262667,585.0444524331344,-43.650104347752126
814.7957211564611,590.929018913319,-37.68325874857182
811.4841159213631,589.1745120906312,-39.81982087678
812.0038134634625,589.7231551192054,-38.66685497164849
814.0508490779573,588.7348515567777,-40.94644134601389
816.9297669318652,587.5570172702311,-40.63111079819062
814.23993507213,588.3139867094385,-33.534562238738786
814.3697053554653,582.6524028477577,-38.20919414996015
812.5408235863783,582.016535375061,-37.24585497698252
816.7692684342043,586.5960354879174,-37.80249144594003
809.4087774922381,590.8696315228729,-38.693229986244326
815.1779420216337,586.7455309748902,-37.865127593780265
817.0621574204314,584.9244261809699,-39.65805827922004
809.3764440559354,581.1554811281696,-30.888069258333733
815.2204616393192,586.8878133451925,-42.662277036924706
814.2213152878878,590.1866336567239,-42.09891909202531
814.2524313056895,590.1780328641986,-33.93601202020898
812.5433418266069,590.0504356271805,-33.618367341153245
809.7731205564065,591.7328961653722,-35.78993077838284
811.1380555190449,586.4733263726238,-34.57219472423666
811.3441329491602,587.9541952729534,-37.954181504624124
812.9313739265733,588.9350697900046,-40.5736502007989
816.4445283774064,589.9538406633294,-38.072204499891065
813.5297530872566,586.4382435482266,-38.17530354867359
815.1664273494179,587.4322203567373,-40.67710095688085
811.7982584752639,586.7439103244805,-36.74051903148962
815.0631612964411,590.854281703611,-33.91089479352249
815.3869639379415,590.5667287879368,-41.448875257747275
